------------ Data Table File Created By ActiGraph Link ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yyyy Filter Normal -----------
Serial Number: TAS1E45150274
Start Time 12:25:00
Start Date 7/30/2018
Epoch Period (hh:mm:ss) 00:00:01
Download Time 13:38:05
Download Date 7/30/2018
Current Memory Address: 0
Current Battery Voltage: 3.97     Mode = 63
--------------------------------------------------
Date, Time, Axis1,Axis2,Axis3,Steps,HR,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
7/30/2018,12:25:00,9,41,18,0,0,0,0,1,0,0,45.67
7/30/2018,12:25:01,44,46,41,1,0,0,0,1,0,0,75.72
7/30/2018,12:25:02,15,43,13,0,0,0,0,1,0,0,47.36
7/30/2018,12:25:03,11,9,7,1,0,0,0,1,0,0,15.84
7/30/2018,12:25:04,0,39,0,0,0,0,0,0,0,1,39
7/30/2018,12:25:05,0,15,0,0,0,0,1,0,0,0,15
7/30/2018,12:25:06,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:07,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:08,0,0,1,0,0,0,1,0,0,0,1
7/30/2018,12:25:09,0,4,0,0,0,0,1,0,0,0,4
7/30/2018,12:25:10,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:11,14,11,15,0,0,0,0,1,0,0,23.28
7/30/2018,12:25:12,11,26,11,0,0,0,0,1,0,0,30.3
7/30/2018,12:25:13,0,0,1,0,0,0,1,0,0,0,1
7/30/2018,12:25:14,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:15,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:16,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:17,0,3,0,0,0,0,1,0,0,0,3
7/30/2018,12:25:18,11,12,4,1,0,0,0,1,0,0,16.76
7/30/2018,12:25:19,7,0,31,0,0,0,0,1,0,0,31.78
7/30/2018,12:25:20,52,50,51,1,0,0,0,1,0,0,88.35
7/30/2018,12:25:21,26,51,12,0,0,0,0,1,0,0,58.49
7/30/2018,12:25:22,13,14,0,1,0,0,0,1,0,0,19.1
7/30/2018,12:25:23,1,1,0,0,0,0,0,0,1,0,1.41
7/30/2018,12:25:24,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:25:25,5,4,7,0,0,0,0,0,1,0,9.49
7/30/2018,12:25:26,58,5,28,0,0,0,0,1,0,0,64.6
7/30/2018,12:25:27,103,41,70,0,0,0,0,1,0,0,131.11
7/30/2018,12:25:28,7,14,10,0,0,0,0,1,0,0,18.57
7/30/2018,12:25:29,9,18,2,1,0,0,0,1,0,0,20.22
7/30/2018,12:25:30,3,11,40,0,0,0,0,1,0,0,41.59
7/30/2018,12:25:31,13,0,44,0,0,0,0,1,0,0,45.88
7/30/2018,12:25:32,23,68,39,0,0,0,0,1,0,0,81.69
7/30/2018,12:25:33,141,129,99,0,0,0,0,1,0,0,215.23
7/30/2018,12:25:34,68,43,107,0,0,0,0,1,0,0,133.87
7/30/2018,12:25:35,97,20,46,0,0,0,0,1,0,0,109.2
7/30/2018,12:25:36,59,45,90,1,0,0,0,1,0,0,116.64
7/30/2018,12:25:37,0,0,1,0,0,0,1,0,0,0,1
7/30/2018,12:25:38,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:39,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:40,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:41,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:42,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:43,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:44,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:45,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:46,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:47,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:48,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:49,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:50,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:51,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:52,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:53,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:54,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:55,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:56,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:57,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:58,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:25:59,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:00,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:01,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:02,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:03,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:04,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:05,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:06,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:07,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:08,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:09,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:10,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:11,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:12,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:13,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:14,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:15,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:16,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:17,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:18,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:19,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:20,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:21,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:22,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:23,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:24,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:25,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:26,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:27,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:28,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:29,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:30,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:31,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:32,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:33,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:34,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:35,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:36,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:37,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:38,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:39,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:40,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:41,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:42,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:43,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:44,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:45,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:46,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:47,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:48,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:49,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:50,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:51,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:52,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:53,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:54,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:55,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:56,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:57,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:58,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:26:59,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:00,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:01,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:02,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:03,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:04,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:05,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:06,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:07,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:08,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:09,0,0,0,0,0,0,1,0,0,0,0
7/30/2018,12:27:10,0,0,0,0,90,0,1,0,0,0,0
7/30/2018,12:27:11,0,0,0,0,88,0,1,0,0,0,0
7/30/2018,12:27:12,0,0,0,0,87,0,1,0,0,0,0
7/30/2018,12:27:13,0,0,0,0,86,0,1,0,0,0,0
7/30/2018,12:27:14,0,0,0,0,85,0,1,0,0,0,0
7/30/2018,12:27:15,0,0,0,0,84,0,1,0,0,0,0
7/30/2018,12:27:16,0,0,0,0,84,0,1,0,0,0,0
7/30/2018,12:27:17,0,0,0,0,83,0,1,0,0,0,0
7/30/2018,12:27:18,7,97,25,1,82,0,0,1,0,0,100.41
7/30/2018,12:27:19,42,192,171,1,82,0,0,1,0,0,260.52
7/30/2018,12:27:20,32,179,36,1,82,0,0,1,0,0,185.37
7/30/2018,12:27:21,97,131,25,0,82,0,0,1,0,0,164.91
7/30/2018,12:27:22,32,28,20,0,82,0,0,1,0,0,46.99
7/30/2018,12:27:23,99,107,20,0,82,0,0,1,0,0,147.14
7/30/2018,12:27:24,105,119,276,1,82,0,0,1,0,0,318.37
7/30/2018,12:27:25,44,7,148,0,82,0,0,1,0,0,154.56
7/30/2018,12:27:26,55,68,313,1,83,0,0,1,0,0,324.99
7/30/2018,12:27:27,51,49,116,1,83,0,0,1,0,0,135.86
7/30/2018,12:27:28,39,28,99,0,83,0,0,1,0,0,110.03
7/30/2018,12:27:29,31,22,185,1,83,0,0,1,0,0,188.87
7/30/2018,12:27:30,57,23,177,1,82,0,0,1,0,0,187.37
7/30/2018,12:27:31,19,0,23,0,81,0,0,1,0,0,29.83
7/30/2018,12:27:32,84,22,333,1,80,0,0,1,0,0,344.14
7/30/2018,12:27:33,27,5,131,0,80,0,0,1,0,0,133.85
7/30/2018,12:27:34,58,45,89,1,80,0,0,1,0,0,115.37
7/30/2018,12:27:35,62,10,18,0,79,0,0,1,0,0,65.33
7/30/2018,12:27:36,192,67,299,1,79,0,0,1,0,0,361.6
7/30/2018,12:27:37,129,17,115,0,0,0,0,1,0,0,173.65
7/30/2018,12:27:38,64,0,324,0,0,0,0,1,0,0,330.26
7/30/2018,12:27:39,31,11,184,0,0,0,0,1,0,0,186.92
7/30/2018,12:27:40,79,41,297,1,0,0,0,1,0,0,310.05
7/30/2018,12:27:41,97,47,291,0,0,0,0,1,0,0,310.32
7/30/2018,12:27:42,22,25,56,1,0,0,0,1,0,0,65.15
7/30/2018,12:27:43,167,40,63,1,81,0,0,1,0,0,182.92
7/30/2018,12:27:44,209,206,341,0,83,0,0,1,0,0,449.89
7/30/2018,12:27:45,114,100,83,0,85,0,0,1,0,0,172.87
7/30/2018,12:27:46,44,15,16,0,87,0,0,1,0,0,49.16
7/30/2018,12:27:47,57,65,45,1,89,0,0,1,0,0,97.46
7/30/2018,12:27:48,91,34,91,0,89,0,0,1,0,0,133.11
7/30/2018,12:27:49,329,110,260,1,89,0,0,1,0,0,433.52
7/30/2018,12:27:50,232,120,292,1,89,0,0,1,0,0,391.78
7/30/2018,12:27:51,86,27,211,1,88,0,0,1,0,0,229.45
7/30/2018,12:27:52,92,52,95,0,88,0,0,1,0,0,142.1
7/30/2018,12:27:53,55,87,5,0,90,0,0,1,0,0,103.05
7/30/2018,12:27:54,48,59,71,1,90,0,0,1,0,0,104.05
7/30/2018,12:27:55,94,73,219,1,90,0,0,1,0,0,249.25
7/30/2018,12:27:56,106,31,131,1,90,0,0,1,0,0,171.34
7/30/2018,12:27:57,22,32,186,1,89,0,0,1,0,0,190.01
7/30/2018,12:27:58,56,122,119,2,87,0,0,1,0,0,179.39
7/30/2018,12:27:59,152,143,336,1,86,0,0,1,0,0,395.54
7/30/2018,12:28:00,135,107,69,1,84,0,0,1,0,0,185.57
7/30/2018,12:28:01,124,109,200,0,83,0,0,1,0,0,259.34
7/30/2018,12:28:02,83,45,101,1,81,0,0,1,0,0,138.26
7/30/2018,12:28:03,64,91,231,1,81,0,0,1,0,0,256.39
7/30/2018,12:28:04,18,10,91,1,81,0,0,1,0,0,93.3
7/30/2018,12:28:05,86,6,150,0,80,0,0,1,0,0,173.01
7/30/2018,12:28:06,103,109,199,1,80,0,0,1,0,0,249.18
7/30/2018,12:28:07,52,54,81,0,79,0,0,1,0,0,110.37
7/30/2018,12:28:08,46,15,109,1,78,0,0,1,0,0,119.26
7/30/2018,12:28:09,92,106,53,0,78,0,0,1,0,0,150.03
7/30/2018,12:28:10,121,38,82,1,0,0,0,1,0,0,151.03
7/30/2018,12:28:11,50,0,17,0,0,0,0,1,0,0,52.81
7/30/2018,12:28:12,12,0,16,0,0,0,0,1,0,0,20
7/30/2018,12:28:13,32,5,102,0,0,0,0,1,0,0,107.02
7/30/2018,12:28:14,9,13,70,1,0,0,0,1,0,0,71.76
7/30/2018,12:28:15,15,0,46,0,0,0,0,1,0,0,48.38
7/30/2018,12:28:16,32,87,203,1,80,0,0,1,0,0,223.16
7/30/2018,12:28:17,113,12,198,0,79,0,0,1,0,0,228.29
7/30/2018,12:28:18,19,11,28,1,78,0,0,1,0,0,35.58
7/30/2018,12:28:19,13,1,15,0,79,0,0,1,0,0,19.87
7/30/2018,12:28:20,29,31,74,1,79,0,0,1,0,0,85.31
7/30/2018,12:28:21,73,217,138,0,81,0,0,1,0,0,267.32
7/30/2018,12:28:22,131,258,140,1,81,0,0,1,0,0,321.44
7/30/2018,12:28:23,111,121,41,0,82,0,0,1,0,0,169.24
7/30/2018,12:28:24,28,21,9,0,83,0,0,1,0,0,36.14
7/30/2018,12:28:25,51,7,10,1,83,0,0,1,0,0,52.44
7/30/2018,12:28:26,27,33,30,0,82,0,0,1,0,0,52.13
7/30/2018,12:28:27,112,158,107,1,82,0,0,1,0,0,221.26
7/30/2018,12:28:28,22,42,54,0,81,0,0,1,0,0,71.86
7/30/2018,12:28:29,7,11,13,0,80,0,0,1,0,0,18.41
7/30/2018,12:28:30,18,11,0,0,80,0,0,1,0,0,21.1
7/30/2018,12:28:31,113,106,68,1,81,0,0,1,0,0,169.2
7/30/2018,12:28:32,132,182,26,0,82,0,0,1,0,0,226.33
7/30/2018,12:28:33,50,136,60,1,83,0,0,1,0,0,156.83
7/30/2018,12:28:34,101,134,110,1,85,0,0,1,0,0,200.64
7/30/2018,12:28:35,141,115,134,1,85,0,0,1,0,0,225.97
7/30/2018,12:28:36,53,32,26,1,85,0,0,1,0,0,67.15
7/30/2018,12:28:37,25,0,16,0,85,0,0,1,0,0,29.68
7/30/2018,12:28:38,0,0,0,0,85,0,0,0,0,1,0
7/30/2018,12:28:39,0,0,0,0,85,0,0,0,0,1,0
7/30/2018,12:28:40,0,0,0,0,85,0,0,0,0,1,0
7/30/2018,12:28:41,0,0,0,0,85,0,0,0,0,1,0
7/30/2018,12:28:42,0,0,0,0,85,0,0,0,0,1,0
7/30/2018,12:28:43,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:28:44,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:28:45,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:28:46,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:28:47,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:28:48,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:28:49,0,0,0,0,82,0,0,0,0,1,0
7/30/2018,12:28:50,0,0,0,0,80,0,0,0,0,1,0
7/30/2018,12:28:51,0,0,0,0,79,0,0,0,0,1,0
7/30/2018,12:28:52,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:28:53,0,0,0,0,76,0,0,0,0,1,0
7/30/2018,12:28:54,0,0,0,0,75,0,0,0,0,1,0
7/30/2018,12:28:55,0,0,0,0,74,0,0,0,0,1,0
7/30/2018,12:28:56,0,0,0,0,73,0,0,0,0,1,0
7/30/2018,12:28:57,0,0,0,0,72,0,0,0,0,1,0
7/30/2018,12:28:58,0,0,0,0,71,0,0,0,0,1,0
7/30/2018,12:28:59,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:29:00,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:29:01,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:29:02,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:29:03,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:04,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:05,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:06,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:07,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:08,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:09,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:10,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:11,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:12,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:29:13,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:29:14,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:29:15,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:29:16,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:29:17,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:29:18,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:29:19,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:29:20,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:29:21,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:22,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:23,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:24,0,0,0,0,66,0,0,0,0,1,0
7/30/2018,12:29:25,0,0,0,0,66,0,0,0,0,1,0
7/30/2018,12:29:26,0,0,0,0,66,0,0,0,0,1,0
7/30/2018,12:29:27,0,0,0,0,66,0,0,0,0,1,0
7/30/2018,12:29:28,0,0,0,0,66,0,0,0,0,1,0
7/30/2018,12:29:29,0,0,0,0,66,0,0,0,0,1,0
7/30/2018,12:29:30,0,0,0,0,66,0,0,0,0,1,0
7/30/2018,12:29:31,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:32,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:33,0,0,0,0,66,0,0,0,0,1,0
7/30/2018,12:29:34,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:35,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:36,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:37,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:38,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:39,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:40,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:41,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:42,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:43,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:44,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:45,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:29:46,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:47,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:48,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:49,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:50,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:51,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:52,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:53,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:54,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:55,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:56,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:29:57,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:58,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:29:59,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:30:00,0,0,0,0,70,0,0,0,0,1,0
7/30/2018,12:30:01,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:30:02,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:30:03,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:30:04,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:30:05,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:30:06,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:30:07,0,0,0,0,69,0,0,0,0,1,0
7/30/2018,12:30:08,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:30:09,0,0,0,0,68,0,0,0,0,1,0
7/30/2018,12:30:10,0,0,0,0,67,0,0,0,0,1,0
7/30/2018,12:30:11,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:30:12,39,17,2,1,0,0,0,1,0,0,42.59
7/30/2018,12:30:13,27,29,14,0,0,0,0,1,0,0,42.02
7/30/2018,12:30:14,44,81,17,1,0,0,0,1,0,0,93.73
7/30/2018,12:30:15,76,75,69,1,0,0,0,1,0,0,127.13
7/30/2018,12:30:16,96,198,134,1,0,0,0,1,0,0,257.64
7/30/2018,12:30:17,5,173,162,0,71,0,0,0,1,0,237.06
7/30/2018,12:30:18,72,86,50,0,73,0,0,1,0,0,122.8
7/30/2018,12:30:19,126,51,179,0,77,0,0,1,0,0,224.76
7/30/2018,12:30:20,43,8,132,0,78,0,0,1,0,0,139.06
7/30/2018,12:30:21,0,0,87,0,81,0,0,0,1,0,87
7/30/2018,12:30:22,0,0,13,0,82,0,0,0,1,0,13
7/30/2018,12:30:23,0,0,0,0,83,0,0,0,1,0,0
7/30/2018,12:30:24,75,63,161,1,83,0,0,1,0,0,188.45
7/30/2018,12:30:25,95,19,76,0,85,0,0,1,0,0,123.13
7/30/2018,12:30:26,19,0,60,0,86,0,0,1,0,0,62.94
7/30/2018,12:30:27,0,0,0,0,87,0,0,0,0,1,0
7/30/2018,12:30:28,24,10,0,1,86,0,0,1,0,0,26
7/30/2018,12:30:29,4,26,19,0,85,0,0,0,0,1,32.45
7/30/2018,12:30:30,13,0,11,0,84,0,0,1,0,0,17.03
7/30/2018,12:30:31,7,10,2,0,83,0,0,1,0,0,12.37
7/30/2018,12:30:32,10,0,11,0,82,0,0,1,0,0,14.87
7/30/2018,12:30:33,40,0,9,0,81,0,0,1,0,0,41
7/30/2018,12:30:34,21,25,0,0,79,0,0,1,0,0,32.65
7/30/2018,12:30:35,0,0,0,0,78,0,0,0,0,1,0
7/30/2018,12:30:36,0,0,0,0,78,0,0,0,0,1,0
7/30/2018,12:30:37,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:30:38,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:30:39,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:30:40,0,0,0,0,78,0,0,0,0,1,0
7/30/2018,12:30:41,0,0,0,0,77,0,0,0,0,1,0
7/30/2018,12:30:42,0,0,0,0,76,0,0,0,0,1,0
7/30/2018,12:30:43,0,0,0,0,75,0,0,0,0,1,0
7/30/2018,12:30:44,0,0,0,0,0,0,0,0,0,1,0
7/30/2018,12:30:45,8,0,0,0,0,0,0,1,0,0,8
7/30/2018,12:30:46,36,13,90,0,0,0,0,1,0,0,97.8
7/30/2018,12:30:47,28,13,166,1,0,0,0,1,0,0,168.85
7/30/2018,12:30:48,13,0,101,0,0,0,0,1,0,0,101.83
7/30/2018,12:30:49,1,0,37,0,0,0,0,0,1,0,37.01
7/30/2018,12:30:50,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:51,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:52,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:53,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:54,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:55,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:56,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:57,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:58,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:30:59,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:00,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:01,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:02,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:03,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:04,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:05,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:06,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:07,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:08,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:09,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:10,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:11,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:12,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:13,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:14,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:15,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:16,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:17,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:18,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:19,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:20,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:21,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:22,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:23,0,0,0,0,0,0,0,0,1,0,0
7/30/2018,12:31:24,0,0,0,0,0,0,0,0,1,0,0
