------------ Data Table File Created By ActiGraph Link ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yyyy Filter Normal -----------,,,,,,,,,,,,
Serial Number: TAS1E45150269,,,,,,,,,,,,
Start Time 13:10:00,,,,,,,,,,,,
Start Date 7/27/2018,,,,,,,,,,,,
Epoch Period (hh:mm:ss) 00:00:01,,,,,,,,,,,,
Download Time 13:58:19,,,,,,,,,,,,
Download Date 7/27/2018,,,,,,,,,,,,
Current Memory Address: 0,,,,,,,,,,,,
Current Battery Voltage: 4.1     Mode = 63,,,,,,,,,,,,
--------------------------------------------------,,,,,,,,,,,,
Date,Time,Axis1,Axis2,Axis3,Steps,HR,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
7/27/2018,13:56:21,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:22,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:23,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:24,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:25,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:26,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:27,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:28,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:29,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:30,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:31,141,51,54,0,0,0,0,1,0,0,159.37
7/27/2018,13:56:32,114,108,71,1,0,0,0,1,0,0,172.34
7/27/2018,13:56:33,110,123,70,0,0,0,0,1,0,0,179.25
7/27/2018,13:56:34,121,78,131,1,0,0,0,1,0,0,194.64
7/27/2018,13:56:35,112,17,91,0,0,0,0,1,0,0,145.31
7/27/2018,13:56:36,32,2,20,0,0,0,0,1,0,0,37.79
7/27/2018,13:56:37,49,25,30,0,0,0,0,1,0,0,62.66
7/27/2018,13:56:38,46,0,12,0,0,0,0,1,0,0,47.54
7/27/2018,13:56:39,16,43,47,1,0,0,0,1,0,0,65.68
7/27/2018,13:56:40,114,70,44,1,0,0,0,1,0,0,140.83
7/27/2018,13:56:41,115,30,144,0,0,0,0,1,0,0,186.71
7/27/2018,13:56:42,56,0,69,0,0,0,0,1,0,0,88.87
7/27/2018,13:56:43,197,0,10,0,0,0,0,1,0,0,197.25
7/27/2018,13:56:44,64,0,0,1,0,0,0,1,0,0,64
7/27/2018,13:56:45,34,0,0,0,0,0,0,1,0,0,34
7/27/2018,13:56:46,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:47,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:48,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:49,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:50,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:51,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:52,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:53,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:54,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:55,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:56,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:57,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:58,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:56:59,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:00,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:01,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:02,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:03,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:04,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:05,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:06,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:07,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:08,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:09,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:10,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:11,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:12,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:13,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:14,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:15,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:16,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:17,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:18,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:19,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:20,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:21,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:22,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:23,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:24,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:25,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:26,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:27,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:28,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:29,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:30,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:31,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:32,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:33,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:34,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:35,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:36,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:37,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:38,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:39,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:40,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:41,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:42,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:43,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:44,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:45,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:46,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:47,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:48,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:49,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:50,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:51,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:52,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:53,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:54,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:55,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:56,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:57,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:58,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:57:59,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:00,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:01,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:02,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:03,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:04,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:05,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:06,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:07,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:08,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:09,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:10,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:11,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:12,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:13,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:14,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:15,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:16,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:17,0,0,0,0,0,0,1,0,0,0,0
7/27/2018,13:58:18,0,0,0,0,0,0,1,0,0,0,0
